date,region,season,population,current_cases,cases,recovered,deaths,transmission_rate,vaccination_rate,mobility_index,temperature,humidity,population_density,healthcare_capacity,future_cases
2022-04-09,africa,autumn,46939036,86130,58012,4303,2745,0.7284686514826236,0.5571491492803238,8,6.198963735504979,32.478324704214145,8552.3357524213,24683,234783.1461036357
2022-04-10,north-america,summer,43576894,51659,35541,70209,3170,3.376437629635159,7.458437503092936,7,19.356640079210045,89.05134082187155,6585.043140498072,28449,3206926.1981406603
2022-04-11,oceania,spring,32463575,34620,52825,55166,4689,2.7620847678008347,83.7195164374861,2,-6.665884981848771,70.0553457164443,4349.888361038416,14102,25384.918164101007
2022-04-12,africa,spring,2161774,10068,4996,60657,2933,2.765697470305819,7.398503963672622,1,31.483434013254758,63.02487833381513,3470.8641612194497,19623,13104.304312836714
2022-04-13,south-america,spring,36444790,74647,32308,34489,1215,0.9492247431514318,67.14634163999798,3,18.118919019220108,23.292733739032354,202.2971488504507,44849,60032.235813588704
2022-04-14,oceania,autumn,20737778,78043,1491,20927,324,2.7756550825597865,87.40362559036,5,23.54133403879677,81.53771567250755,8253.897308060912,5107,65441.01378161037
2022-04-15,oceania,winter,7076610,70204,56418,34033,1850,3.9386890321043673,25.714942408664456,10,25.15469518797164,76.89297973080116,1435.7913211456955,20535,13717046.916890737
2022-04-16,asia,summer,6310715,76927,69277,20321,1490,3.6913649933880643,35.196686520653856,1,4.574206842126824,66.53600307069594,3102.32449870226,40443,89868.83112536819
2022-04-17,north-america,autumn,27588445,64210,16845,77001,893,2.036957312816977,54.047533555248044,3,13.518578369243325,43.739157083929186,5695.37873382441,25193,104153.97415540567
2022-04-18,north-america,winter,31435282,46629,27808,16973,1390,0.6398179065013302,83.76235211566555,3,37.81229779348336,24.93534688977801,2467.4660747118296,49052,27973.443506503765
2022-04-19,south-america,autumn,25403302,17164,91659,30271,3389,1.7680272150007168,89.48103078973992,5,28.335261899840745,60.602694153064576,4976.433232884491,11394,14187.774564475114
2022-04-20,south-america,summer,20120303,19549,64897,24005,4239,3.3923660906019433,70.25850857057047,3,38.477843761159264,70.37862000225863,8095.334859099637,38505,27320.68717329703
2022-04-21,oceania,winter,17786927,60068,19487,14016,4479,2.955246855128081,8.228877281195933,9,27.312717257314418,26.59682453340732,4710.6739685548455,45638,5877429.427494658
2022-04-22,europe,autumn,37366016,62078,17276,2871,2263,2.1077027945788473,63.56964477581083,1,-1.2199930145741291,64.36373618589471,9490.283667754764,47410,37925.368071795136
2022-04-23,asia,summer,40567715,77323,86338,5903,3432,0.6928553730559088,38.978853577902896,4,-6.773205807766188,40.045624752101105,8476.531197559652,11008,78699.47446678898
2022-04-24,asia,spring,35274147,99942,85998,18400,2371,1.994131547381559,44.71659495165085,10,18.88307183598318,73.49709548538682,3337.061961280308,49830,1196110.8651183334
2022-04-25,oceania,summer,43670727,30383,43536,39024,3086,2.141587289012592,4.669097082791819,10,7.890663985130477,57.773109542128594,4005.6216245935384,12799,1846528.7408173962
2022-04-26,africa,spring,6414768,33164,11899,4011,4312,3.7499443651294757,18.15090323790403,4,3.7728955069085117,29.03257514673057,4239.034002955046,34733,334388.86465323786
2022-04-27,europe,autumn,25201670,6041,24345,34398,1515,2.743801362537558,75.09879271569653,1,30.360549821270872,56.85636134132652,6265.532734715902,1476,3719.2118377231486
2022-04-28,oceania,winter,8915995,93543,11264,10961,2917,1.5907852082912712,43.12608913954668,2,8.349663354097366,47.70158043567031,2875.0893345935124,14355,107324.32498691896
2022-04-29,europe,winter,40380883,71985,86620,50047,2352,2.338613925577525,28.65791295495914,1,5.850048486715195,32.62491777971563,9692.79889683686,13747,80056.04969119243
2022-04-30,europe,autumn,8164220,22795,11452,6083,1167,0.7311935773775602,36.48181202667102,6,32.49937965845052,78.90610068434862,6090.755363828974,38276,25649.096325344544
2022-05-01,europe,winter,49133339,78938,46299,29636,110,3.903988824774079,81.16795376593961,3,32.31436682432301,20.771991394939533,4000.022570823924,8263,97737.47135963196
2022-05-02,oceania,winter,18421829,28679,53757,62906,4327,1.760209656757541,71.1549066534709,7,7.81833188775283,41.848979381467416,6453.648056760758,39151,54605.339405299965
2022-05-03,asia,spring,18174854,94485,37337,69502,3655,2.1725357421959752,25.869962732202865,5,31.62493504929831,20.88165267185987,3960.0960551917797,34844,364657.6269606894
2022-05-04,asia,autumn,24012113,2292,16209,41579,3793,1.743493909829229,11.162674820175464,9,32.538924516633024,26.72048625543069,8179.778852984395,6543,67282.55032604856
2022-05-05,europe,summer,24625886,34634,72837,31422,1755,2.8887910554067004,23.93983105618681,7,11.196526751483312,40.796735342115674,5682.731195911696,13424,796658.1016326558
2022-05-06,africa,spring,46673028,48448,122,65011,1577,2.8178125541535755,87.4718628501997,4,-6.676343489541422,23.798982977256152,429.28532902660936,21243,40311.63317795003
2022-05-07,north-america,autumn,49939731,89910,87061,39459,1296,3.003628086851975,55.250939595726756,5,-9.920767776682995,61.76413726499988,1775.801105560373,40463,252376.8558212694
2022-05-08,oceania,spring,30690972,67544,19591,1592,3774,1.438501303641723,50.680619830754374,5,16.16462314444975,26.080403559032796,8651.289790565052,5020,100579.48941224716
2022-05-09,north-america,summer,45138050,31715,59732,54715,2220,1.604839684074231,56.65739197078385,5,7.203774668517784,69.11995438462667,5633.369265304332,17475,51912.414411514816
2022-05-10,africa,summer,36110502,38254,92046,75891,972,0.9383793088367278,34.77268524591895,10,39.8565947079183,23.68494788390128,9503.93133037391,38096,103729.95628769488
2022-05-11,oceania,autumn,42532666,74974,97572,18821,1030,2.794284901461394,76.67516693035371,9,28.620549981364213,24.151622636076777,733.498905478241,11848,230372.7231758178
2022-05-12,europe,summer,33943291,37447,16533,29437,2593,0.6392899456747839,49.71219368352373,10,28.063772817520622,41.37281293232864,2959.6536945588796,28635,63445.17567375008
2022-05-13,asia,spring,21626982,77882,66970,48622,3992,2.591888174332107,11.091050763035577,3,37.762138414367186,82.76000674784942,1943.4982986633304,15815,202226.75263019203
2022-05-14,north-america,summer,15905013,74888,19562,72378,4613,3.5439355969807185,12.261186858760981,6,34.38621989466604,64.89752741063215,5542.864519365075,47352,2670223.4381834823
2022-05-15,south-america,spring,46044452,72992,10818,34222,913,3.6179125190137174,51.00161891774874,8,5.909373972819434,73.90919043502436,3834.1003824882946,6550,1101474.8787295541
2022-05-16,south-america,spring,47478941,50593,72535,20889,2181,2.0716321612948656,88.97417071672972,9,-1.7006389198061829,29.908647663397424,1581.1626054231683,25110,58964.45090988022
2022-05-17,africa,summer,42637345,38402,23630,5459,3197,2.1075629087457584,29.293451559238882,7,27.294613253274115,78.38878032730722,6431.091620455873,120,305674.66592487664
2022-05-18,europe,autumn,37911773,7471,897,74965,1462,0.7693921405280608,82.60641104162573,3,8.91369468414365,20.57023737359646,5367.620674313893,14817,5250.660257089022
2022-05-19,north-america,winter,15421333,10526,31812,43623,2378,2.847677589050625,72.58908072499354,1,13.658632581547824,34.91401455131043,2754.6151504500467,47448,8441.211379394765
2022-05-20,europe,summer,39131525,79295,85034,62676,3454,3.3744079713049593,23.542182076156152,4,21.519886563741345,63.12646248049954,4802.915864245954,42985,757290.4100648802
2022-05-21,north-america,spring,42247406,17524,95559,47116,3553,1.3562926911164956,3.4523710900430333,6,35.393633846762036,46.267248601583525,7459.925767261483,9764,75391.63917058459
2022-05-22,africa,spring,17379636,36278,81948,39618,1307,1.9745530857167763,9.67549018852636,3,10.954387683548298,88.89353742029944,2060.664028761079,1199,79760.01015808816
2022-05-23,africa,summer,44294441,90496,86751,59998,4994,3.4359376786784463,69.20692371550682,1,29.165844510968064,22.123747277282277,2936.128409550274,23325,89062.83254902775
2022-05-24,south-america,autumn,39183478,36798,26059,8853,1189,3.569921636818008,18.968625113861435,6,3.416989563732873,89.90187175555802,3467.64876107021,2737,630678.0836976413
2022-05-25,europe,autumn,9526807,75759,77799,78677,687,1.3511299309247908,35.27073744801241,1,24.89858954618068,63.65394830029212,7469.7971076383055,41449,62872.74136739448
2022-05-26,oceania,spring,17538118,61059,84536,66130,4661,2.4269972208947745,47.66142077061036,9,-9.921028946104407,59.10948962172676,8470.75676951356,40612,432126.3401819278
2022-05-27,south-america,spring,41216548,62503,7856,61607,1207,1.1737260272253947,68.91947600276546,1,33.57536067453174,24.165870979478207,3770.121079451693,19897,37121.94601466206
2022-05-28,europe,autumn,47346348,36037,90573,72050,1894,0.8565756744884478,10.75696620961691,6,-8.481021002276876,39.13302136661235,2973.242409720843,40325,61055.57020558189
2022-05-29,south-america,winter,26635897,93557,46230,42227,4922,3.6889217548718514,38.60480850135884,1,25.63768773812921,84.7263881804117,8895.573115933255,10907,112854.98612466213
2022-05-30,oceania,summer,29419409,42859,46173,49228,1811,3.371776264812382,46.08192636855606,7,-7.687090536935806,44.797220223247095,9993.65567260486,17838,422033.1681000589
2022-05-31,asia,spring,18563212,17868,3775,65338,3183,3.160122156311109,51.37857107729627,3,3.3122849697001726,66.31572403270756,6706.832860221372,6502,29022.70140610301
2022-06-01,asia,spring,30696308,84172,81496,52737,3797,0.6706821158459915,77.74426093254559,6,14.860120177827653,89.96474452931052,9899.906343741915,4621,68984.52667677152
2022-06-02,asia,autumn,48874836,79013,45280,49425,1644,3.4530507744859014,16.309428529105606,7,10.996934267411909,38.41487996834788,6603.063115241081,49257,4519161.426668462
2022-06-03,asia,summer,20123633,52405,75287,75509,3968,2.033154265668843,76.74398792352912,1,-0.4081942699494707,60.32566153101457,7337.268117358171,8482,34128.90650979261
2022-06-04,north-america,autumn,9191044,39768,88288,2467,2716,1.6983829315355088,65.82345063118196,1,6.690745585461869,68.75064548915492,3892.6734554197014,45560,29497.520818156874
2022-06-05,asia,summer,27809612,54322,90249,9465,190,2.4126672635888173,52.80772734890114,5,26.385318503048353,31.52390725957906,4335.345794520545,37221,189957.9935408441
2022-06-06,oceania,summer,48990527,68680,22941,9280,1335,0.8197363495324455,66.45514768824434,6,23.462854628982413,30.407079458732746,1449.9152832540576,15165,68172.95862766837
2022-06-07,africa,summer,15042371,82289,89126,13274,4803,3.148262922733396,39.14168520040736,9,-6.409270811804215,51.94155381607213,8229.272647503582,20034,2052904.167623204
2022-06-08,africa,spring,1651330,15444,55643,65947,3106,2.5385227691090355,13.147770666971834,1,27.365791278644316,47.006876523150254,9311.27971856313,14525,16322.557893661737
2022-06-09,north-america,winter,1071248,64057,80712,72925,378,1.1530653390560863,63.2476978252099,4,-7.3477059401485825,69.99508058001197,6238.146955604179,13211,58554.42762868995
2022-06-10,asia,autumn,4757851,47785,51923,22558,4482,1.1588126991916596,49.84386913513411,10,17.14631945498922,24.86561400140104,3443.036611369531,40899,141300.9974231129
2022-06-11,asia,winter,23572522,75779,94786,24371,3829,1.1448702805043598,60.740606051563674,8,3.003137402109532,88.05166366184832,1548.623090489919,15610,110249.08837897806
2022-06-12,asia,autumn,5478750,66687,26001,44041,615,0.699508356431769,32.10988419770655,10,19.38450637799094,20.999388718008266,2658.910734756096,37951,153914.87930244266
2022-06-13,south-america,summer,2707411,83565,54855,17374,2330,2.5572945728008967,86.1523248472844,9,3.066419797045093,62.09217770353058,2561.5501043099143,8916,104818.05954409897
2022-06-14,europe,spring,1793439,85930,98515,11800,1754,3.4412186215597784,55.80013751467981,3,39.24789848129155,59.38428171071718,6139.143562794095,12417,158107.83874190738
2022-06-15,south-america,winter,18708310,45744,55322,70026,463,0.5612437489558602,8.113236007633013,2,5.4864091863765925,29.430101160880803,9450.92427898241,2275,30787.284239085566
2022-06-16,europe,spring,37091604,88513,10571,68159,966,0.6715162573994574,42.73137911692072,4,2.0980317837247995,30.564118789947088,492.23615071023477,11441,70214.53936553982
2022-06-17,asia,autumn,16704953,40613,16911,30148,4267,2.5046959684043104,71.85382520064526,2,3.9232645457672994,75.48742414562388,20.212772948535473,25754,37381.493795469185
2022-06-18,asia,spring,9547933,76718,95566,29430,3158,3.368234898851183,75.44278336456587,1,34.82364286296477,82.12937208888782,6005.817623700113,21708,56025.34633835142
2022-06-19,south-america,spring,40574307,81936,62885,75144,3624,1.6435861169902175,46.98672001255708,3,21.81094143346724,39.81118761186387,2847.764016176355,17679,119371.26949729194
2022-06-20,south-america,winter,22800577,68813,25927,5373,4938,1.7236503958270275,85.0010192289736,7,26.534204871038824,50.657477477379786,8806.67793996618,30294,89799.79227473622
2022-06-21,europe,summer,39196943,39342,62130,4626,689,2.587212741238716,25.428501533458267,1,35.90052550471752,44.84965287268475,3279.2305759791116,34937,40659.51859315878
2022-06-22,africa,spring,12907931,91713,1998,58834,2622,1.4597451119345144,39.006876237635325,2,35.59362424225037,25.078290909065633,2904.4786292836043,3458,94689.57787757767
2022-06-23,europe,summer,47712497,21322,14266,60299,2212,0.5931292812718945,85.36670650405216,1,26.947292328936378,67.12429722110666,2702.41110597079,18922,13227.419090373998
2022-06-24,south-america,autumn,31316359,93386,87738,14724,382,3.073299813355586,85.1443880648,8,-0.10877855793385471,77.7635054363983,1457.0797444097586,41676,174121.66939515545
2022-06-25,oceania,spring,3915144,84536,28240,29232,2256,2.689774695295086,65.14271303834468,5,32.16866603375028,41.34155501738449,5819.489438028335,37112,136270.95761923963
2022-06-26,south-america,winter,20313468,44189,59788,7571,3810,2.5326459966948067,81.60315197661092,8,0.18880170955318576,89.31230555415029,1690.453887318758,19827,57744.030200940084
2022-06-27,oceania,autumn,16641107,71452,45843,12311,3503,3.095894451471381,8.433460360842103,3,27.144940704921595,25.309609009764845,4252.065286305005,34679,419478.25090957206
2022-06-28,north-america,autumn,917052,40389,22635,53827,1412,2.8633079314671313,82.17452273973875,7,24.280153327243717,66.32534996701646,4615.1108020339325,31118,66984.62726654984
2022-06-29,south-america,winter,27251781,17307,32098,24047,1583,1.220586958624124,30.45889112227154,8,27.94444250702233,51.375961016826224,214.71554831096483,16655,82616.80912802294
2022-06-30,north-america,spring,7696585,2021,79660,15091,371,1.733683664301729,16.94149368068055,6,16.634284035690786,51.26213307746591,177.90472541321353,49877,91678.46893616351
2022-07-01,africa,spring,16277172,44024,41177,17392,610,0.9413854958751875,22.740134452494402,7,21.936309112460982,52.03519312234782,5206.924760680724,6006,149756.50398962334
2022-07-02,europe,autumn,13402313,11748,71301,27047,115,0.9544995469625837,39.707008261319274,2,37.666004021712766,38.10772416609999,6963.386974969031,40851,9953.002430681856
2022-07-03,oceania,spring,6369324,94343,65313,51623,446,2.8666851122478874,23.863240437424388,8,-4.945570291289255,70.08939791325628,9422.003397981243,4163,1794448.770111154
2022-07-04,europe,summer,35082512,47508,76371,18328,1391,3.5051003744387437,30.45392067156741,5,5.442363739080999,70.51035682595187,1799.4016487279814,43314,517101.53636485705
2022-07-05,north-america,winter,9590536,11130,88239,18024,3324,3.8695640435139866,12.822956176805999,7,20.56785065491912,39.767797707407894,1041.5555062664648,8744,1680425.58894396
2022-07-06,oceania,summer,36175711,8777,4127,75431,1340,2.6992149114230553,28.136792728104858,1,38.202706506574465,78.47145226009151,530.3581902022378,42478,11562.590722334737
2022-07-07,europe,spring,24381104,22862,90275,40868,4510,1.1443546317633495,54.36696238149011,5,-5.221277616869942,42.1791460555231,4366.055413300373,8242,30196.21885455157
2022-07-08,south-america,autumn,10588951,79249,97728,10288,2939,0.8697762090712575,41.976102268651076,1,-8.872538923495679,70.75651867905796,6235.2421996862095,31744,44733.69852127781
2022-07-09,asia,winter,12585000,939,60720,18284,3699,3.3449784003786522,32.93828231741156,8,-7.2125200764835995,28.46998372584465,8407.12803394513,33621,151224.71560651463
2022-07-10,north-america,spring,22997064,77497,94436,47004,1073,2.5256476672599977,70.91295224142583,4,-7.37971567694006,31.809114996262196,6829.622374108382,11664,82090.3200582244
2022-07-11,europe,spring,2826016,91585,94886,62785,4813,2.6639975735480195,84.8834472823652,4,35.390792888870216,42.10569511557758,2091.524282857825,39719,95431.63352783481
2022-07-12,north-america,autumn,542939,95050,67064,22913,3569,3.235117310641482,71.89497617572772,2,26.06289539669124,61.57116373675031,4623.085960298828,5204,93671.2848304532
2022-07-13,north-america,autumn,20160188,17448,30959,61589,3150,2.9614702970635807,31.540066701179523,5,23.855318309813917,65.18580398350895,9104.359999623466,27399,125384.12144341445
2022-07-14,oceania,summer,36366225,48525,22557,50230,1605,3.4206038849963383,70.7220059445676,1,16.128641013090476,47.74493203772324,3274.1432141489386,48058,44642.62532717748
2022-07-15,oceania,winter,30922201,5754,81892,37957,4657,0.6967486691095747,14.438117335034864,9,29.097630848607594,25.448740717735983,4992.3163472683955,13521,17395.092928496026
2022-07-16,asia,winter,13235871,83830,68146,37668,2294,3.1163222286127668,12.380208868672637,5,-2.21760036192046,46.1544256464907,9586.06769309053,23311,1174296.8898962825
2022-07-17,south-america,autumn,47933019,42427,64629,61386,3662,3.477984650627334,32.8345685184351,6,9.59705948942187,68.21372611714061,7349.73297568124,11302,831119.011096454
2022-07-18,north-america,summer,35973556,7079,61852,47934,4482,1.5014726486041001,76.73172505918542,2,14.500212538217177,66.96968227912211,7479.926452560503,43971,6405.615684085369
2022-07-19,europe,winter,47675798,42369,94813,9348,4797,2.741565458976385,23.403083488018677,10,-4.479525116163687,31.213748924380994,2530.816704088144,42285,1425290.3188986634
2022-07-20,africa,autumn,13431233,19809,27000,76178,983,1.5995672234294023,6.0090738453745605,10,10.975685466875849,20.5448779188277,4152.834201868231,41227,397554.71833862376
2022-07-21,north-america,spring,48843175,98756,16203,39796,351,3.852898732688589,12.512405844603734,1,5.825088963131018,72.70871321072818,832.5982093362499,3785,129923.468374703
2022-07-22,north-america,winter,19396186,93772,30119,29139,1724,0.6169825035242631,81.58077201031011,4,-8.220892710326869,27.44577164696706,6069.193411834832,24761,61511.33301614262
2022-07-23,asia,summer,35381840,70198,19243,47106,1951,2.5292749534153427,60.20941205099233,7,-3.1632298635382385,25.764440077499984,1046.2643437795168,42737,249049.70657677145
2022-07-24,south-america,summer,19678958,89869,81740,69448,1279,1.0827624146733028,24.054110520147784,6,28.20184115837359,20.189085178391444,8360.736726237488,18466,194474.21601459614
2022-07-25,africa,summer,17932891,7607,34520,57535,1907,2.992770718120055,52.753103406177225,10,-9.098104524767777,50.28209281698491,8147.392332329769,37812,346915.89972070203
2022-07-26,oceania,spring,12052983,47103,1316,46804,4848,1.1156159919653172,50.12006413040829,1,36.71266495481806,55.22847306305701,5340.7149602118725,24376,37735.06451024955
2022-07-27,oceania,winter,32138060,37236,3859,4832,1024,1.3238414166442514,62.26641795186282,1,-5.6787683776381295,64.63648323040135,1420.2486716383266,15510,21546.333689365703
2022-07-28,europe,winter,41091186,72137,12370,62658,545,2.230297838660153,22.15281767005355,8,29.96190471017291,40.724468849881006,265.5340421197299,48339,1478349.1246301164
2022-07-29,africa,spring,13237311,91379,94777,13704,4174,3.701922324989073,82.11828378346777,4,34.93082704717354,69.7297301470746,7969.119588750298,9778,95506.04483495951
2022-07-30,oceania,winter,16851531,77372,45810,5318,2381,1.241000302517898,29.39001339760122,5,37.05677924252235,31.85323001848591,6005.403427302134,24675,152082.5763306472
2022-07-31,europe,spring,24895222,26427,36973,13603,888,1.0048400739133623,65.9425071277425,7,33.37385117479863,78.23930371772431,7112.187071111354,41501,30103.523259343496
2022-08-01,south-america,spring,35974916,18703,54340,28812,1105,3.1564189114891072,1.5318414053604146,8,4.37750197127216,60.02938302233119,3045.0331861063123,41330,2733319.8538434925
2022-08-02,europe,spring,4205223,79684,51717,70428,2549,2.2521683631687583,35.40242733994398,10,6.654356566923852,60.87228763604339,5099.732551060706,13988,1380534.0747921336
2022-08-03,oceania,summer,44866028,53171,18699,69395,1990,3.6912478933362,33.41243270608679,7,11.327284930503797,34.68427896453757,7474.2699636911075,16827,1715103.9836066968
2022-08-04,asia,winter,29184871,2179,29094,45231,3998,1.013150950059448,51.63102071538638,2,-3.0351655296449582,25.187612451027178,4631.007450054857,49071,2214.3973256727327
2022-08-05,asia,spring,28734616,84102,40397,59555,3775,2.760747625580638,6.9099448688336675,4,-8.886377246638807,52.530736215647,6017.828385459622,3181,476781.55941180466
2022-08-06,asia,winter,12063776,22062,74826,3563,2812,1.3150770115313526,75.0624805039803,10,33.45608071405173,63.092836634565124,7899.385335461543,23121,36301.13397009235
2022-08-07,oceania,summer,41264396,71859,2652,75313,920,1.0486615002807376,20.689176167919012,1,17.706435810522816,26.653252106317993,2160.054246211125,9549,57538.67550065914
2022-08-08,asia,spring,22672466,73861,42147,50118,4645,2.8920029530504467,64.31859241379097,10,20.436147108910816,86.53741321697167,668.6296046812483,15757,576268.2617805101
2022-08-09,africa,autumn,37709879,8046,79842,53004,2061,2.5778961696805665,76.30515170818886,9,36.34942374088977,88.62900521629648,5322.916872999944,35159,30657.044422113715
2022-08-10,south-america,summer,49996930,31788,55571,55883,4487,3.1418961042681595,53.37831084294375,3,23.256008905680787,58.18196867747444,630.6364494937563,1632,76623.10506993502
2022-08-11,europe,autumn,18657968,27744,62270,36348,3639,1.5831190175616383,70.38390463858862,3,24.542675216990673,86.50484086913843,7667.907370723865,37230,24388.44543348923
2022-08-12,europe,winter,14601508,23183,15448,58224,3165,2.067900797337665,62.876729660425525,10,29.34843242183711,32.56116663065971,7194.922361861549,16115,117041.85049476338
2022-08-13,oceania,winter,36947763,30413,48452,35191,4435,1.9191508671564645,33.775330729440725,9,-4.182577507129811,21.779447962566742,8818.309587938316,37856,186175.52554214606
2022-08-14,asia,summer,13557684,66331,3004,36971,2644,3.9443131238827998,76.84156120818871,10,8.008107660689575,22.758667470327296,6399.225359359266,6444,346663.10719781765
2022-08-15,asia,winter,40908249,71685,99585,33774,4852,1.5228713485878576,27.99663013912516,3,38.41039638516831,61.125873559874535,681.3037318162138,41298,115084.1855198573
2022-08-16,north-america,autumn,37989950,6354,1823,53223,1045,1.531860334213684,54.26522718639413,8,36.14650390503033,24.314931840577646,2538.989733641278,48561,35404.449173826135
2022-08-17,south-america,spring,31081347,18810,93037,19234,3556,1.740918730900126,70.81278521844625,2,34.20376481550924,87.0981924776861,8081.239127181566,9206,13917.343445327771
2022-08-18,africa,spring,25668906,25382,84391,75214,2681,2.4760792845161252,36.00081143218822,3,12.604425516948623,29.9353247531579,1679.6528489627415,34306,44328.44252337358
2022-08-19,europe,spring,8689747,61526,55286,27882,3199,1.3831296049231083,28.76292272365538,2,32.859647679340284,41.3305964237085,6987.819873470725,47687,59988.50967030121
2022-08-20,north-america,summer,38877230,20548,41253,58006,938,3.703514791327459,43.637870966418156,1,-7.58020590271172,77.57624613988439,7804.790715895575,9752,18196.474700430794
2022-08-21,north-america,winter,20781938,63928,62922,38089,4943,1.4298994770319222,77.7065319631696,2,-2.5741287871441276,35.311822617286516,3307.816860573859,24650,43132.81862255638
2022-08-22,oceania,autumn,22092838,14983,60282,16811,441,3.6353550604606815,88.34256749883815,8,10.698384924202706,37.007792091819944,3229.7517592950558,6489,22876.946392063688
2022-08-23,europe,winter,11235474,71165,42061,37039,2550,0.8621627227630463,51.78292422168956,9,14.16960333410632,64.96162690537128,5582.448785279377,22461,145641.87382463
2022-08-24,oceania,winter,47737042,59510,78864,40322,4225,2.797969458398783,62.839289505746926,2,3.175357676042843,39.32602619424836,8614.25046422009,35947,59622.40577199391
2022-08-25,africa,winter,9696394,36585,82746,55473,596,3.674449314533853,85.81099411269685,7,7.823833542389373,35.22133438053902,2246.8229571156708,39163,57711.955323209906
2022-08-26,north-america,spring,25358425,42271,65628,19099,1505,1.0906230343938033,9.361950884229527,5,-1.861194948731562,37.792440001396024,9413.169378463603,13803,89870.65954934066
2022-08-27,north-america,autumn,20052900,27726,1930,57801,861,3.8891443603473927,22.04746489728568,3,14.456701585795358,54.34532495385088,5995.195661352881,18742,201840.89605952654
2022-08-28,south-america,autumn,11872676,3246,77229,10594,2640,2.085091761454291,67.34550059390033,9,29.692164643393063,87.62699109120375,9921.343448809239,41426,29746.04547706413
2022-08-29,africa,winter,17506301,15858,76882,57226,3731,3.8100028795435854,78.25572388166847,6,23.068019683065287,78.25665590928598,905.2411027132731,36609,49750.94753420541
2022-08-30,north-america,spring,10448533,2362,81142,1662,1551,2.8688701527051643,81.4177576914049,1,-4.610387631722936,39.922718519212395,1274.3557437025231,13981,1587.3294772932604
2022-08-31,africa,spring,26783911,1942,2103,39536,3236,1.5555540445574305,39.4351818012186,5,14.379080169835802,45.43612459486684,8268.151619097693,49337,17239.024431007023
2022-09-01,europe,autumn,10501929,76459,12915,52232,1736,1.1590588372098725,8.48729071772735,7,24.882319138986247,52.51585753528542,8648.911397082455,15514,479517.2682599342
2022-09-02,asia,spring,22949061,8566,24361,3169,1449,1.5630726617878479,41.58924034346389,4,16.49476482769706,88.52507529118932,4460.13229682563,14429,12365.368276910405
2022-09-03,north-america,spring,19395854,86846,30991,41252,264,0.8255609324193625,21.91978606967011,8,9.583779826777448,32.0673327835001,7143.571049661926,49250,192312.5034337531
2022-09-04,south-america,spring,17480319,5508,73913,19606,2659,1.003537882201654,27.663663224679297,10,21.09572106419391,45.0238172444318,8676.89730158093,22931,73815.58368761657
2022-09-05,europe,summer,35644400,76128,70831,50604,2721,0.866311541212684,73.36541789956306,5,38.431933265013775,71.05982657879005,440.84660430609847,41191,53609.73340468995
2022-09-06,africa,winter,5403943,50108,82299,71550,1462,1.9803024030954521,7.1750731724592525,9,-5.2546045116961,87.47606139882603,5743.764725702654,7688,571676.3241098066
2022-09-07,oceania,autumn,15553951,64396,84031,4557,4252,3.2845243169015523,78.6202156606667,9,9.500803037378034,30.89726489349664,8536.271858599632,1003,203812.04515246802
2022-09-08,europe,autumn,39151623,9579,78523,9422,1445,0.9948424397571907,40.628563153296064,9,10.33029265230478,35.9165967936042,3987.567896401902,44516,56742.9420955402
2022-09-09,north-america,summer,31199208,56892,19884,58584,2298,0.9561215161031755,56.62607345455653,1,18.84836552341855,35.798627207330114,3030.8122250631445,42823,39770.39723936963
2022-09-10,africa,winter,29905505,70403,50941,68212,2925,2.7520013233106577,8.516961967389506,2,-2.391269905904105,21.465242064445146,7959.109784097427,35672,133039.17169739457
2022-09-11,asia,autumn,47775854,350,7684,72060,1632,1.190140436888232,32.04911244394157,3,-1.167848506476524,62.28809374866646,3364.5079691933333,17710,674.1131737914433
2022-09-12,europe,spring,11104849,43959,50526,78275,2374,0.8416351333814707,8.52158730641035,4,4.268069299892733,66.94921519021257,41.71123886318707,34152,53322.19610336988
2022-09-13,north-america,autumn,44886626,82312,94584,3727,4990,1.0839700237195218,91.3466536737054,10,37.79350216342598,62.17681230876774,9596.130150414367,33557,68536.49731276878
2022-09-14,south-america,spring,23350723,62453,60696,70447,512,3.7330598855687165,76.68985668599379,9,26.705429061545132,24.992609258897005,5925.311131146675,21627,314130.57548752404
2022-09-15,oceania,summer,24314909,91678,94861,40036,215,3.375149384716668,43.66511166386372,10,23.084665084575157,24.84610880219422,8196.984007913612,37650,4079102.820578227
2022-09-16,africa,spring,46113251,74037,69222,79240,3331,1.7392259682428293,21.242242090748753,6,30.847884369713114,34.72705881458868,8254.76260780372,29111,347956.21092887264
2022-09-17,europe,autumn,38792429,148,2436,21443,2172,2.7953726856458747,88.67823499873596,1,-3.621176554165353,40.32061609892402,673.4400995236008,37375,122.02312856944977
2022-09-18,europe,autumn,29109512,368,90019,58824,3153,2.3804648578381333,32.73667659406232,9,32.966640986187585,75.05805591370331,1716.8933918707833,34864,50943.659046866786
2022-09-19,asia,autumn,14184264,75260,68508,43861,1706,2.869934922188974,15.293521010300601,6,19.7416356943752,31.15731860242448,3118.095600788877,32104,2000442.112909399
2022-09-20,asia,summer,28882808,85386,29953,33581,2106,2.8893490336196574,53.50061690312572,4,6.766450372946771,23.086455147827248,3213.785857562815,24164,212034.94958436955
2022-09-21,south-america,summer,40924950,99941,66405,41943,1567,2.7005690527099753,89.65854143275753,4,30.792762787284516,47.57912553991386,6591.273315632319,49681,75906.43282878924
